ID,text,pos,neg,PRP$,VBG,VBD,``,VBN,POS,'',VBP,WDT,JJ,WP,VBZ,DT,#,RP,$,NN,),(,FW,",",.,TO,PRP,RB,:,NNS,NNP,VB,WRB,CC,PDT,RBS,RBR,CD,EX,IN,MD,NNPS,JJS,JJR,SYM,UH,label
313,"Other than that I also got a extension from my affiliate to get the fanlisiting I adopted up since the server move and etc. Meh, I miss Cassy.",0.0,0.03225806451612903,0.03225806451612903,0,0.06451612903225806,0,0,0,0,0.03225806451612903,0,0.03225806451612903,0,0,0.12903225806451613,0,0,0,0.1935483870967742,0,0,0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.06451612903225806,0,0,0.06451612903225806,0.03225806451612903,0,0.03225806451612903,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,sadness
314,It most certainly raised even more anti-Muslim sentiment but also more anti-French sentiment even amongst it own non-Christian communities.,0.0,0.0,0,0,0.05,0,0,0,0,0,0,0.2,0,0.05,0,0,0,0,0.1,0,0,0,0,0.05,0,0.1,0.2,0,0.05,0,0,0,0.05,0,0.05,0.05,0,0,0,0,0,0,0.05,0,0,anger
315,"The Germans have passed similar laws, much to the dismay of its large Turkish-Muslim population.",0.0,0.058823529411764705,0.058823529411764705,0,0,0,0.058823529411764705,0,0,0.058823529411764705,0,0.17647058823529413,0,0,0.11764705882352941,0,0,0,0.11764705882352941,0,0,0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0.058823529411764705,0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0.058823529411764705,0,0.058823529411764705,0,0,0,0,sadness
316,"The well integrated, but edgy Muslim community is not so happy about this.",0.13333333333333333,0.0,0,0,0,0,0.06666666666666667,0,0,0,0,0.13333333333333333,0,0.06666666666666667,0.13333333333333333,0,0,0,0.13333333333333333,0,0,0,0.06666666666666667,0.06666666666666667,0,0,0.13333333333333333,0,0,0.06666666666666667,0,0,0.06666666666666667,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,anger
317,And I'm afraid it could get ugly.,0.0,0.2222222222222222,0,0,0,0,0,0,0,0.1111111111111111,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0.2222222222222222,0.1111111111111111,0,0,0,0.1111111111111111,0,0.1111111111111111,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,fear
318,The Muslims too have yet to seriously address the fears and concerns of 'indigenous' white westerners - who have opened their doors from some of the worlds worst economically and socially oppressed societies.,0.0,0.08571428571428572,0.02857142857142857,0,0,0,0.02857142857142857,0.02857142857142857,0,0.08571428571428572,0,0.08571428571428572,0.02857142857142857,0,0.11428571428571428,0,0,0,0,0,0,0,0,0.02857142857142857,0.02857142857142857,0,0.14285714285714285,0.02857142857142857,0.17142857142857143,0.02857142857142857,0.02857142857142857,0,0.05714285714285714,0,0,0,0,0,0.08571428571428572,0,0,0,0,0,0,fear
319,Muslims too need to understand the fears and concerns of secular westerners who now have to deal with strict Islamic rules within their own communities.,0.0,0.11538461538461539,0.038461538461538464,0,0,0,0,0,0,0.07692307692307693,0,0.11538461538461539,0.038461538461538464,0,0.038461538461538464,0,0,0,0,0,0,0,0,0.038461538461538464,0.07692307692307693,0,0.07692307692307693,0,0.19230769230769232,0.07692307692307693,0.07692307692307693,0,0.038461538461538464,0,0,0,0,0,0.11538461538461539,0,0,0,0,0,0,fear
320,I'm EXTREMELY sad to say that it looks as though The Skyline Obscura will be on an indefinate hiatus as of this past Thursday.,0.0,0.038461538461538464,0,0,0,0,0,0,0,0.038461538461538464,0,0.11538461538461539,0,0.038461538461538464,0.11538461538461539,0,0,0,0.07692307692307693,0,0,0,0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0,0,0,0.11538461538461539,0.07692307692307693,0,0,0,0,0,0,0,0.23076923076923078,0.038461538461538464,0,0,0,0,0,sadness
321,"Sorry for the letdown, and I can't speak for everyone else, but I'd rather have this happen now than later.",0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.12,0,0,0,0.08,0.04,0,0.08,0.2,0,0,0.04,0.08,0,0.08,0,0,0,0,0,0.12,0.08,0,0,0,0,0,sadness
322,"The one bad thing is that she got news this morning that her 21 y/o kitty, Aunt Becky, passed away last night.",0.0,0.04,0.04,0,0.08,0,0,0,0,0,0,0.08,0,0.04,0.08,0,0,0,0.24,0,0,0,0.08,0.04,0,0.04,0.04,0,0,0.08,0,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,sadness
323,"She knew the kitty was not doing well (she hasn't been for a while now, but kept rallying), so it wasn't a shock at all, but still sad.",0.027777777777777776,0.05555555555555555,0,0.05555555555555555,0.1111111111111111,0,0.027777777777777776,0,0,0,0,0.027777777777777776,0,0.027777777777777776,0.1111111111111111,0,0,0,0.08333333333333333,0.027777777777777776,0.027777777777777776,0,0.08333333333333333,0.027777777777777776,0,0.08333333333333333,0.16666666666666666,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,sadness
324,"They still are not sure what is going on with the transplanted kidney as it appears to be ""peeling like an onion"", but his potassium and sugar and such are leveling out and he is feeling better.",0.04878048780487805,0.0,0.024390243902439025,0.0975609756097561,0,0.024390243902439025,0,0,0.024390243902439025,0.04878048780487805,0,0.07317073170731707,0.024390243902439025,0.07317073170731707,0.04878048780487805,0,0,0,0.0975609756097561,0,0,0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.07317073170731707,0,0,0,0.024390243902439025,0,0.0975609756097561,0,0,0.024390243902439025,0,0,0.0975609756097561,0,0,0,0,0,0,joy
325,So last week was the Thanksgiving long weekend and it was sooo sweeeet.,0.0,0.0,0,0,0.14285714285714285,0,0,0,0,0,0,0.21428571428571427,0,0,0.07142857142857142,0,0,0,0.21428571428571427,0,0,0,0,0.07142857142857142,0,0.07142857142857142,0.07142857142857142,0,0,0.07142857142857142,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,joy
326,My sister came back from university and it was (surprisingly) nice to spend time with her again!!,0.047619047619047616,0.0,0.09523809523809523,0,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.047619047619047616,0.047619047619047616,0,0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.14285714285714285,0,0,0,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0.09523809523809523,0,0,0,0,0,0,surprise
327,lol just kidding.,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
328,"Anyways, on Monday I got to see some of my favourite people and that was really fun as well :) Go Augustine Inc.!",0.07692307692307693,0.0,0.038461538461538464,0,0.07692307692307693,0,0,0,0,0,0,0.07692307692307693,0,0,0.07692307692307693,0,0,0,0,0.038461538461538464,0,0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.038461538461538464,0,0.038461538461538464,0,0,0,0,0,0.11538461538461539,0,0,0,0,0,0,joy
329,And I believe that God gave me this amazing opportunity for a specific reason and there's no way I'm turning it down.,0.04,0.0,0,0.04,0.04,0,0,0,0,0.08,0,0.08,0,0.04,0.12,0,0.04,0,0.12,0,0,0,0,0.04,0,0.16,0,0,0,0.04,0,0,0.08,0,0,0,0,0.04,0.08,0,0,0,0,0,0,surprise
330,lol).,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
331,I just feel like we're all getting caught in the whirlpool of life (hehe what a funny term) and I just wanted to urge you guys to not forget about checking up on each other.,0.02564102564102564,0.02564102564102564,0,0.05128205128205128,0.02564102564102564,0,0.02564102564102564,0,0,0.05128205128205128,0,0.05128205128205128,0.02564102564102564,0,0.10256410256410256,0,0.02564102564102564,0,0.07692307692307693,0.02564102564102564,0.02564102564102564,0,0,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.07692307692307693,0,0.02564102564102564,0,0.07692307692307693,0,0.02564102564102564,0,0,0,0,0,0.1282051282051282,0,0,0,0,0,0,joy
332,:D lol wow.,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
333,"First of all, I would like to say that I am proud of myself.",0.125,0.0,0,0,0,0,0,0,0,0.0625,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0.0625,0.0625,0.1875,0,0,0,0.0625,0.125,0,0,0,0,0,0,0,0.1875,0.0625,0,0,0,0,0,joy
334,The period ran smoothly under my direction most suprisingly to me. I actually liked being thrown into the situation without having prior knowledge.,0.08,0.0,0.04,0.08,0.08,0,0.04,0,0,0,0,0.04,0,0,0.08,0,0,0,0.16,0,0,0,0,0.08,0.04,0.08,0.12,0,0,0,0,0,0,0,0.04,0,0,0,0.12,0,0,0,0,0,0,surprise
335,"Wow, I hardly ever have plans.",0.0,0.0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0.125,0.25,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,surprise
336,"And the parents' club decided to pay for our breakfasts, so I got a free buffet!",0.05263157894736842,0.0,0.05263157894736842,0,0.10526315789473684,0,0,0.05263157894736842,0,0,0,0.05263157894736842,0,0,0.10526315789473684,0,0,0,0.10526315789473684,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0,0.10526315789473684,0,0.05263157894736842,0,0.05263157894736842,0,0,0,0,0,0.10526315789473684,0,0,0,0,0,0,joy
337,"I tried to pay her back, but she wouldn't let me. So I got a free spiffin' sweet green tie-dyed OVAC shirt, too.",0.06896551724137931,0.0,0,0,0.06896551724137931,0,0,0.034482758620689655,0,0,0,0.13793103448275862,0,0,0.034482758620689655,0,0,0,0.06896551724137931,0,0,0,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.1724137931034483,0.13793103448275862,0,0,0.034482758620689655,0.06896551724137931,0,0.034482758620689655,0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0,joy
338,Today rocks!,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
339,"We'll just have to drag her down to the rink one of these days, lol!",0.0,0.05555555555555555,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0.16666666666666666,0,0,0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0,0.1111111111111111,0,0,0,0,0,0.05555555555555555,0,0.05555555555555555,0.05555555555555555,0,0,0,0,0,joy
340,I love skating.,0.25,0.0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
341,She's amazing.,0.25,0.0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
342,"Like, most definetely on my top favorite authors list.",0.18181818181818182,0.0,0.09090909090909091,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,0.09090909090909091,0,0,0,0.09090909090909091,0.09090909090909091,0,0,0.09090909090909091,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0.09090909090909091,0,0,0,joy
343,"I love making up stories, retelling stories, and writing down everything.",0.07142857142857142,0.0,0,0.21428571428571427,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0.14285714285714285,0,0.07142857142857142,0,0,0,0.14285714285714285,0.07142857142857142,0,0.07142857142857142,0,0,0.14285714285714285,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,joy
344,mine pretty much are bland.,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
345,"What they like to eat, what music they like, etc. And I don't!!",0.10526315789473684,0.0,0,0,0,0,0,0,0,0.15789473684210525,0,0,0.10526315789473684,0,0,0,0,0,0.05263157894736842,0,0,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.05263157894736842,0,0,0,0.05263157894736842,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,joy
346,Sigh.,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness
347,"Well, any advice on writing would be appreciated.",0.1,0.0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,joy
348,You actually enjoy driving around rotaries.,0.14285714285714285,0.0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,joy
349,"You know that there are two Bulger brothers, and that they're both crooks.",0.0,0.0625,0,0,0,0,0,0,0,0.1875,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0.0625,0,0.125,0,0,0.125,0.0625,0,0,0.0625,0,0,0,0.0625,0.0625,0.125,0,0,0,0,0,0,disgust
350,The curse of the Bambino is taught in public schools.,0.0,0.09090909090909091,0,0,0,0,0.09090909090909091,0,0,0,0,0.09090909090909091,0,0.09090909090909091,0.18181818181818182,0,0,0,0.09090909090909091,0,0,0,0,0.09090909090909091,0,0,0,0,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,disgust
351,"You own a ""Yankees Suck"" shirt or hat.",0.0,0.0,0,0,0,0.09090909090909091,0,0,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0,0,0.09090909090909091,0,0,0,0.18181818181818182,0,0,0,0,0.09090909090909091,0,0.09090909090909091,0,0,0,0.09090909090909091,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,disgust
352,"You've bragged about the money you've saved at The Christmas Tree Shop You know what a ""regular"" coffee is. You actually get these jokes and pass them on to other friends from Massachusetts.",0.0,0.02564102564102564,0,0,0,0.02564102564102564,0.05128205128205128,0,0.02564102564102564,0.07692307692307693,0,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.10256410256410256,0,0,0,0.05128205128205128,0,0,0,0,0.05128205128205128,0.02564102564102564,0.1282051282051282,0.02564102564102564,0,0.05128205128205128,0.10256410256410256,0.05128205128205128,0,0.02564102564102564,0,0,0,0,0,0.10256410256410256,0,0,0,0,0,0,joy
353,"So, ok, this happened like week before last, but I thought it was funny enough to mention today.",0.09090909090909091,0.045454545454545456,0,0,0.09090909090909091,0,0.045454545454545456,0,0,0,0,0.09090909090909091,0,0,0.045454545454545456,0,0,0,0.09090909090909091,0,0,0,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,0,0,0,0.045454545454545456,0,0.045454545454545456,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0.045454545454545456,joy
354,"So Brandon and I were chilling out one night at home, after being out all night, and we decided to step out on the patio for a quick smoke.",0.0,0.0625,0,0.0625,0.0625,0,0,0,0,0,0,0.03125,0,0,0.09375,0,0.09375,0,0.15625,0,0,0,0.0625,0.03125,0.03125,0.0625,0.03125,0,0,0.03125,0.03125,0,0.0625,0,0,0,0.03125,0,0.125,0,0,0,0,0,0,joy
355,"Well, the new dog; Louis, went running out onto the patio and barking up a storm, as I stuck my head out, there sat this stupid young dude trying to break into my neighbor's (across the street) car.",0.0,0.0425531914893617,0.0425531914893617,0.06382978723404255,0.02127659574468085,0,0,0.02127659574468085,0,0.02127659574468085,0,0.06382978723404255,0,0.02127659574468085,0.10638297872340426,0,0.0425531914893617,0,0.1702127659574468,0.02127659574468085,0.02127659574468085,0,0.0851063829787234,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.02127659574468085,0,0.02127659574468085,0.02127659574468085,0,0.02127659574468085,0,0,0,0,0.02127659574468085,0.0851063829787234,0,0,0,0,0,0,anger
356,"This time, unfortunately, he'd broken INTO the car already and was fishing things out.",0.0,0.1111111111111111,0,0.05555555555555555,0.05555555555555555,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0.05555555555555555,0,0.1111111111111111,0,0,0,0.1111111111111111,0.05555555555555555,0,0.05555555555555555,0.1111111111111111,0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,sadness
357,I pick up my phone ON THE BALCONY and call the cops wihle I'm walking behind this joker.,0.0,0.05,0.05,0.05,0,0,0,0,0,0.15,0,0,0,0,0.1,0,0.05,0,0.1,0,0,0,0,0.05,0,0.1,0,0,0.05,0.15,0.05,0,0.05,0,0,0,0,0,0.05,0,0,0,0,0,0,disgust
358,The cops come outta nowhere this time.,0.0,0.0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.25,0,0,0,0.125,0,0,0,0,0.125,0,0,0.25,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,surprise
359,"But now I feel much happier and safer, and the neighbors all love me.  Did I mention it was after 2am every time the break-in occurred?",0.10344827586206896,0.0,0,0,0.06896551724137931,0,0,0,0,0.10344827586206896,0,0,0,0,0.13793103448275862,0,0,0,0.06896551724137931,0,0,0,0.034482758620689655,0.06896551724137931,0,0.13793103448275862,0.06896551724137931,0,0.034482758620689655,0.034482758620689655,0,0,0.10344827586206896,0,0,0,0.034482758620689655,0,0.034482758620689655,0,0,0,0.06896551724137931,0,0,joy
360,"They still love me, even though I woke them up at the butt-crack of dawn.",0.11764705882352941,0.0,0,0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0.058823529411764705,0,0.058823529411764705,0,0.11764705882352941,0,0,0,0.058823529411764705,0.058823529411764705,0,0.23529411764705882,0.11764705882352941,0,0,0,0.058823529411764705,0,0,0,0,0,0,0,0.17647058823529413,0,0,0,0,0,0,joy
361,It's a beautiful thing.,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
362,=o)  Although I feel like I've been on a really bad episode of 'Law &amp; Order' now.,0.043478260869565216,0.043478260869565216,0,0,0,0,0.043478260869565216,0.043478260869565216,0,0.08695652173913043,0,0.043478260869565216,0,0,0.043478260869565216,0,0,0,0.13043478260869565,0.043478260869565216,0,0,0,0.043478260869565216,0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0,0.08695652173913043,0,0,0.043478260869565216,0,0,0,0,0,0.17391304347826086,0,0,0,0,0,0,sadness
363,"Afraid, confused, without a road map.",0.0,0.1111111111111111,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0.2222222222222222,0,0,0,0.2222222222222222,0.1111111111111111,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,fear
364,"Of course, when faced with the unknown many of us would turn around and run back.",0.0,0.05555555555555555,0,0,0,0,0.05555555555555555,0,0,0,0,0.1111111111111111,0,0,0.05555555555555555,0,0.05555555555555555,0,0.05555555555555555,0,0,0,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0.05555555555555555,0,0,0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0,0,0,0,0,0.16666666666666666,0.05555555555555555,0,0,0,0,0,fear
365,Into something better.,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,joy
366,"Something just beyond the pain of going on alone and just beyond the bravery and courage it takes to let someone in, or let them fade away.",0.06896551724137931,0.034482758620689655,0,0.06896551724137931,0,0,0,0,0,0,0,0.034482758620689655,0,0.034482758620689655,0.06896551724137931,0,0,0,0.13793103448275862,0,0,0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.10344827586206896,0,0,0,0.10344827586206896,0,0.10344827586206896,0,0,0,0,0,0.1724137931034483,0,0,0,0,0,0,sadness
