ID,text,pos,neg,PRP$,VBG,VBD,``,VBN,POS,'',VBP,WDT,JJ,WP,VBZ,DT,#,RP,$,NN,),(,FW,",",.,TO,PRP,RB,:,NNS,NNP,VB,WRB,CC,PDT,RBS,RBR,CD,EX,IN,MD,NNPS,JJS,JJR,SYM,UH,label,direction,tense,overall_polarity,event_polarity,action_polarity
273,the Happiness they bring is only temporary.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,neut,positive,na
274,Yet often that temporary happiness is more intense then a balanced contentment.,0.230769230769,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769230769,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
275,It is however usually accompanied by and equal sadness - it is life's way of balancing itself out in the endless pendulum swing of life.,0.0,0.037037037037,0.0,0.037037037037,0.0,0.0,0.037037037037,0.037037037037,0.0,0.0,0.0,0.037037037037,0.0,0.0740740740741,0.037037037037,0.0,0.037037037037,0.0,0.259259259259,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.111111111111,0.0740740740741,0.037037037037,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.148148148148,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,present,negative,neut,neut
276,First she is all mad because I haven't called her back in a week.,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.1875,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,anger,self,past,negative,na,neut
277,Second of all she is laughing hysterically because she had to put her dog on doggie drugs because the dog learned how to open the window to get out and seems to be jewish because she likes the temple down the road.,0.0232558139535,0.0232558139535,0.0232558139535,0.0232558139535,0.046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558139535,0.0,0.0697674418605,0.116279069767,0.0,0.0232558139535,0.0,0.139534883721,0.0,0.0,0.0,0.0,0.0232558139535,0.093023255814,0.0697674418605,0.0232558139535,0.0,0.0232558139535,0.0232558139535,0.093023255814,0.0232558139535,0.0232558139535,0.0,0.0,0.0,0.0,0.0,0.139534883721,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,neut,neut
278,She started questioning my credentials because she drives a school bus for a living and knows what a safe vehicle is. Bitch.,0.0416666666667,0.0,0.0416666666667,0.0416666666667,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.0416666666667,0.125,0.125,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333,0.0,0.0,0.0416666666667,0.0416666666667,0.0,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,anger,other,present,positive,neut,positive
279,Bitch.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,other,na,neut,na,na
280,Bitch.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,other,na,neut,na,na
281,"As far as i can tell, it was a success.",0.0833333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0833333333333,0.0833333333333,0.0,0.0833333333333,0.166666666667,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0833333333333,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,na,neut
282,They all complimented on it.,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,past,positive,na,positive
283,"Killin me he is. He's a great guy and I want to marry him for his kitchen, he liked that one, hahaha.",0.0740740740741,0.0,0.037037037037,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.037037037037,0.0,0.0740740740741,0.037037037037,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0740740740741,0.0740740740741,0.037037037037,0.222222222222,0.0,0.0,0.0,0.037037037037,0.037037037037,0.0,0.037037037037,0.0,0.0,0.0,0.037037037037,0.0,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,na
284,He's a great guy and I think the world of him.,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,na
285,"For instance, if I feel sad because I have not seen my family in a long time my need for connection has not been met.",0.0,0.037037037037,0.0740740740741,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0740740740741,0.0,0.0740740740741,0.0,0.037037037037,0.037037037037,0.0,0.0,0.0,0.185185185185,0.0,0.0,0.0,0.037037037037,0.037037037037,0.0,0.0740740740741,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185185185185,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,past,negative,neut,neut
286,"On the otherhand, if I feel happy because I have spent time with my family then my need for connection has been met.",0.04,0.0,0.08,0.0,0.0,0.0,0.12,0.0,0.0,0.08,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.04,0.04,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,neut,positive
287,"How many times have we felt angry and as a result insulted, judged, criticized, blamed or physically hurt someone?",0.0,0.217391304348,0.0,0.0,0.0869565217391,0.0,0.130434782609,0.0,0.0,0.0434782608696,0.0,0.0869565217391,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0869565217391,0.0,0.0,0.0,0.130434782609,0.0434782608696,0.0,0.0434782608696,0.0434782608696,0.0,0.0434782608696,0.0,0.0434782608696,0.0434782608696,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,anger,self,past,negative,neut,negative
288,We live in a society that has encourages us to stuff our emotions and a society that is by the most part feelings illiterate.,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.0,0.0,0.08,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,sadness,self,present,positive,neut,na
289,By stating our feelings and needs to others we avoid blaming and criticizing them.,0.0,0.133333333333,0.0666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.133333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,anger,self,present,negative,neut,neut
290,When others are angry or upset with us we can also use this technique on them.,0.0,0.117647058824,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.176470588235,0.0588235294118,0.0,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.0588235294118,0.0,0.0,0.0,0.0,0.0,anger,self,past,negative,neut,negative
291,"For instance, if we feel furious it may be better to take a one hour timeout and calm down.",0.0952380952381,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.047619047619,0.0,0.0,0.047619047619,0.0,0.047619047619,0.0,0.142857142857,0.0,0.0,0.0,0.047619047619,0.047619047619,0.047619047619,0.0952380952381,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.047619047619,0.0,0.0,0.0,0.047619047619,0.0,0.0952380952381,0.047619047619,0.0,0.0,0.047619047619,0.0,0.0,anger,self,present,positive,neut,na
292,Many times in the past we have reacted like a lion when we feel angry or frustrated with others or ourselves.,0.0454545454545,0.0909090909091,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0454545454545,0.0,0.136363636364,0.0,0.0,0.0909090909091,0.0,0.0,0.0454545454545,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,anger,self,past,negative,positive,negative
293,"- Had one hell of a good vanila milkshake at Hard Rock Cafe, lets just say it was a 'satisfying' moment.",0.0416666666667,0.0416666666667,0.0,0.0416666666667,0.0833333333333,0.0,0.0,0.0416666666667,0.0,0.0,0.0,0.0416666666667,0.0,0.0416666666667,0.0833333333333,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0416666666667,0.0416666666667,0.0,0.0416666666667,0.0416666666667,0.0416666666667,0.0,0.125,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,neut,neut
294,"- Rome was fun with my best friend hanz, we managed to run out of money by the end and had mcDs for dinner at Florence",0.0740740740741,0.0,0.037037037037,0.0,0.111111111111,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.0,0.0,0.259259259259,0.0,0.0,0.0,0.037037037037,0.0,0.037037037037,0.037037037037,0.037037037037,0.037037037037,0.0,0.037037037037,0.037037037037,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.185185185185,0.0,0.0,0.037037037037,0.0,0.0,0.0,joy,self,past,positive,neut,neut
295,"- Yoga at Ibiza was AWESOME, didn't want to leave!",0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.0,0.153846153846,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,neut,neut,na
296,"It was sun, beach, tan, great veg.",0.0909090909091,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
297,"meals, beautiful sunset, and I manage to pull off the yoga glow by the end of it.",0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,positive,na
298,"- Felt sick eating crappy canteen food, but now back into the bad diet of coffee, shift work, and eating Shwaba on edgware rd.",0.0357142857143,0.107142857143,0.0,0.0357142857143,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.107142857143,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.321428571429,0.0,0.0,0.0,0.107142857143,0.0357142857143,0.0,0.0,0.0714285714286,0.0357142857143,0.0,0.0357142857143,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,disgust,other,present,negative,negative,na
299,"- Sis was coming for a visit in Nov, mom and dad decided to come along, so now abit stress booking hotels and restaurants, will be depressed when they all leave",0.0,0.0588235294118,0.0,0.0294117647059,0.0588235294118,0.0,0.0294117647059,0.0,0.0,0.0294117647059,0.0,0.0294117647059,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.176470588235,0.0,0.0,0.0,0.0882352941176,0.0,0.0294117647059,0.0294117647059,0.0882352941176,0.0294117647059,0.0588235294118,0.0294117647059,0.0588235294118,0.0294117647059,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0294117647059,0.0,0.0,0.0,0.0,0.0,sadness,other,present,negative,neut,neut
300,- going on training next week can't wait to get pissed with all the graduates,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,disgust,other,present,neut,neut,neut
301,"Sorry for the rather crappy update, will try to do a proper one later.",0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,disgust,other,future,positive,positive,neut
302,YAY!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,neut,na,na
303,don't know what the point in that title is for but neh >> I've been sick today and on the verge of tears._.; I don't know why.,0.0,0.0294117647059,0.0,0.0,0.0,0.0,0.0294117647059,0.0,0.0,0.0882352941176,0.0,0.0588235294118,0.0294117647059,0.0294117647059,0.0882352941176,0.0,0.0,0.0,0.147058823529,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0294117647059,0.0,0.0588235294118,0.0588235294118,0.0294117647059,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,na
304,"I talked to Misha earlier on MSN for the first time since I added her and yeah, it was fun I guess.",0.0416666666667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0416666666667,0.0,0.0416666666667,0.0,0.0,0.0416666666667,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0416666666667,0.0416666666667,0.0416666666667,0.208333333333,0.0416666666667,0.0,0.0,0.0833333333333,0.0,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0416666666667,joy,self,past,positive,neut,neut
305,"I don't know why, I'm just drained of energy and want to cry constantly and for somereason I don't know why.",0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0384615384615,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0384615384615,0.0384615384615,0.0384615384615,0.115384615385,0.153846153846,0.0,0.0,0.0,0.115384615385,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,neut
306,"I don't know what happened to my happiness, I woke up feeling down and miserable and infact it's worse.",0.0434782608696,0.0869565217391,0.0434782608696,0.0434782608696,0.0869565217391,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0434782608696,0.0434782608696,0.0434782608696,0.0,0.0,0.0434782608696,0.0,0.0434782608696,0.0,0.0,0.0,0.0434782608696,0.0434782608696,0.0434782608696,0.130434782609,0.0869565217391,0.0,0.0,0.0,0.0869565217391,0.0,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,sadness,self,past,negative,positive,na
307,I'm losing enjoyment out of things I love to do and thats never a good sign.,0.166666666667,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.111111111111,0.0555555555556,0.0,0.0555555555556,0.0,0.111111111111,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,present,positive,neut,positive
308,"The conversation was funny, I mentioned that if the word got out about our plans we'd have to escape the earth to avoid the police, HOLY/HOLD, the military and etc and yeah XD J.C. suggested she could try and make a ship but then I suggested we could sneak into NASA and steal a rocket.",0.0,0.05,0.0166666666667,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.116666666667,0.0,0.0166666666667,0.0,0.1,0.0,0.0,0.0,0.05,0.0166666666667,0.0333333333333,0.0833333333333,0.0166666666667,0.0,0.0166666666667,0.0666666666667,0.116666666667,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.05,0.0,0.0,0.0,0.0,0.0,joy,self,present,negative,neut,neut
309,it was hilarious.,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
310,"I'm chatting with someone on Gaia, they seem to have a lot in common with me n.n it's fun.",0.0434782608696,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.130434782609,0.0,0.0434782608696,0.0,0.0434782608696,0.0434782608696,0.0,0.0,0.0,0.130434782609,0.0,0.0,0.0,0.0434782608696,0.0434782608696,0.0434782608696,0.173913043478,0.0,0.0,0.0,0.0434782608696,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913043478,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,na
311,"I can live with that, I wish I had something to do though._.; I feel lonely.",0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.05,0.2,0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,neut
312,I dunno what else to say though except it's shocking that I'm updating early.,0.0,0.0588235294118,0.0,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.176470588235,0.117647058824,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,present,negative,neut,negative
313,"Other than that I also got a extension from my affiliate to get the fanlisiting I adopted up since the server move and etc. Meh, I miss Cassy.",0.0,0.0322580645161,0.0322580645161,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0322580645161,0.0,0.0,0.129032258065,0.0,0.0,0.0,0.193548387097,0.0,0.0,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.0967741935484,0.0645161290323,0.0,0.0,0.0645161290323,0.0322580645161,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0967741935484,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,past,negative,neut,neut
314,It most certainly raised even more anti-Muslim sentiment but also more anti-French sentiment even amongst it own non-Christian communities.,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,anger,other,past,neut,neut,neut
315,"The Germans have passed similar laws, much to the dismay of its large Turkish-Muslim population.",0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.176470588235,0.0,0.0,0.117647058824,0.0,0.0,0.0,0.117647058824,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.0588235294118,0.0,0.0588235294118,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0,0.0,0.0,0.0,sadness,other,past,negative,neut,neut
316,"The well integrated, but edgy Muslim community is not so happy about this.",0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0666666666667,0.133333333333,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.133333333333,0.0,0.0,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,anger,other,past,positive,neut,positive
317,And I'm afraid it could get ugly.,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.222222222222,0.111111111111,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,neut,neut
318,The Muslims too have yet to seriously address the fears and concerns of 'indigenous' white westerners - who have opened their doors from some of the worlds worst economically and socially oppressed societies.,0.0,0.0857142857143,0.0285714285714,0.0,0.0,0.0,0.0285714285714,0.0285714285714,0.0,0.0857142857143,0.0,0.0857142857143,0.0285714285714,0.0,0.114285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714,0.0285714285714,0.0,0.142857142857,0.0285714285714,0.171428571429,0.0285714285714,0.0285714285714,0.0,0.0571428571429,0.0,0.0,0.0,0.0,0.0,0.0857142857143,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,neut,neut
319,Muslims too need to understand the fears and concerns of secular westerners who now have to deal with strict Islamic rules within their own communities.,0.0,0.115384615385,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.115384615385,0.0384615384615,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.0769230769231,0.0,0.0769230769231,0.0,0.192307692308,0.0769230769231,0.0769230769231,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,negative,neut
320,I'm EXTREMELY sad to say that it looks as though The Skyline Obscura will be on an indefinate hiatus as of this past Thursday.,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.0,0.115384615385,0.0,0.0384615384615,0.115384615385,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0384615384615,0.0384615384615,0.0769230769231,0.0,0.0,0.0,0.115384615385,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769230769,0.0384615384615,0.0,0.0,0.0,0.0,0.0,sadness,self,present,negative,neut,na
321,"Sorry for the letdown, and I can't speak for everyone else, but I'd rather have this happen now than later.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.08,0.04,0.0,0.08,0.2,0.0,0.0,0.04,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.0,0.0,0.0,0.0,0.0,sadness,self,present,neut,neut,neut
322,"The one bad thing is that she got news this morning that her 21 y/o kitty, Aunt Becky, passed away last night.",0.0,0.04,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.08,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.08,0.04,0.0,0.04,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,past,negative,neut,neut
323,"She knew the kitty was not doing well (she hasn't been for a while now, but kept rallying), so it wasn't a shock at all, but still sad.",0.0277777777778,0.0555555555556,0.0,0.0555555555556,0.111111111111,0.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0277777777778,0.0,0.0277777777778,0.111111111111,0.0,0.0,0.0,0.0833333333333,0.0277777777778,0.0277777777778,0.0,0.0833333333333,0.0277777777778,0.0,0.0833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,past,negative,neut,positive
